id,title,genre
4510,Pillow Talk (1959),Comedy|Musical|Romance
4511,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
4512,Dark Blue (2003),Action|Crime|Drama|Thriller
4513,Gods and Generals (2003),Action|Drama|War
4514,"Life of David Gale, The (2003)",Crime|Drama|Thriller
4515,Old School (2003),Comedy
4516,Poolhall Junkies (2002),Comedy|Drama|Thriller
4517,Till Human Voices Wake Us (2001),Drama|Romance
4518,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
4519,Spider (2002),Drama|Mystery
4520,American Heart (1992),Crime|Drama
4521,Insignificance (1985),Comedy|Drama
4522,Life Stinks (1991),Comedy
4523,"Meteor Man, The (1993)",Comedy
4524,Mr. North (1988),Comedy|Drama
4525,Teenagers from Outer Space (1959),Horror|Sci-Fi
4526,Ten (2002),Drama
4527,Bringing Down the House (2003),Comedy
4528,Tears of the Sun (2003),Action|Drama|Thriller
4529,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
4530,Laurel Canyon (2002),Drama
4531,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
4532,"Safety of Objects, The (2001)",Drama
4533,Bend It Like Beckham (2002),Comedy|Drama|Romance
4534,"Hunted, The (2003)",Action|Drama|Thriller
4535,Willard (2003),Drama|Horror|Thriller
4536,Prozac Nation (2001),Drama
4537,Spun (2001),Comedy|Crime|Drama
4538,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
4539,Two-Lane Blacktop (1971),Drama
4540,Bang the Drum Slowly (1973),Drama
4541,"Benny Goodman Story, The (1955)",Drama|Musical
4542,Born Free (1966),Adventure|Children|Drama
4543,Born Yesterday (1993),Comedy|Romance
4544,Equus (1977),Drama|Mystery
4545,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
4546,Fear Strikes Out (1957),Drama
4547,"Glenn Miller Story, The (1953)",Drama
4548,Green Card (1990),Comedy|Drama|Romance
4549,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
4550,Ringu (Ring) (1998),Horror|Mystery|Thriller
4551,Ringu 2 (Ring 2) (1999),Horror|Mystery
4552,Sweet Charity (1969),Comedy|Drama|Musical|Romance
4553,Boat Trip (2003),Comedy
4554,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
4555,Piglet's Big Movie (2003),Animation|Children
4556,"View from the Top, A (2003)",Comedy|Romance
4557,"Awful Truth, The (1937)",Comedy|Romance
4558,"Robe, The (1953)",Drama
4559,Basic (2003),Drama|Thriller|War
4560,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
4561,Head of State (2003),Comedy
4562,What a Girl Wants (2003),Comedy|Drama|Romance
4563,Assassination Tango (2002),Drama|Thriller
4564,Stevie (2002),Documentary
4565,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
4566,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
4567,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
4568,"Good Thief, The (2002)",Crime|Drama
4569,Phone Booth (2002),Drama|Thriller
4570,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
4571,DysFunktional Family (2003),Comedy|Documentary
4572,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
4573,Anger Management (2003),Comedy
4574,Better Luck Tomorrow (2002),Crime|Drama
4575,House of 1000 Corpses (2003),Horror
4576,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
4577,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
4578,"Mighty Wind, A (2003)",Comedy|Musical
4579,Holes (2003),Adventure|Children|Comedy|Mystery
4580,Malibu's Most Wanted (2003),Comedy|Crime
4581,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
4582,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
4583,Straw Dogs (1971),Drama|Thriller
4584,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
4585,Brainscan (1994),Comedy|Horror|Sci-Fi|Thriller
4586,Fahrenheit 451 (1966),Drama|Sci-Fi
4587,I Am Trying to Break Your Heart (2002),Documentary
4588,Legal Eagles (1986),Comedy|Crime|Romance
4589,Undercover Blues (1993),Comedy|Crime
4590,Wildcats (1986),Comedy
4591,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
4592,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
4593,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
4594,Scenes from a Mall (1991),Comedy
4595,Confidence (2003),Crime|Thriller
4596,Identity (2003),Crime|Horror|Mystery|Thriller
4597,"Decade Under the Influence, A (2003)",Documentary
4598,House of Fools (2002),Drama|Romance|War
4599,Spellbound (2002),Documentary
4600,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
4601,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
4602,Blue Car (2002),Drama
4603,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
4604,Owning Mahowny (2003),Crime|Drama|Thriller
4605,Daddy Day Care (2003),Children|Comedy
4606,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
4607,"Shape of Things, The (2003)",Drama
4608,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
4609,"Chorus Line, A (1985)",Comedy|Drama|Musical
4610,Beat Street (1984),Drama|Musical
4611,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4612,Lambada (1990),Drama
4613,"Carpetbaggers, The (1964)",Drama
4614,"Girls, Les (1957)",Musical
4615,Gunfight at the O.K. Corral (1957),Western
4616,High Society (1956),Comedy|Musical|Romance
4617,Kiss Me Kate (1953),Comedy|Musical|Romance
4618,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4619,Down with Love (2003),Comedy|Romance
4620,Cinemania (2002),Documentary
4621,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
4622,Pokémon Heroes (2003),Animation|Children
4623,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
4624,"In-Laws, The (2003)",Comedy
4625,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4626,"Italian Job, The (2003)",Action|Crime
4627,Wrong Turn (2003),Horror|Thriller
4628,Capturing the Friedmans (2003),Documentary
4629,Together (Han ni Zai Yiki) (2002),Drama
4630,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
4631,Love the Hard Way (2001),Crime|Drama|Romance
4632,Whale Rider (2002),Drama
4633,Nevada Smith (1966),Western
4634,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
4635,"Man Called Horse, A (1970)",Adventure|Drama|Western
4636,Big Jake (1971),Western
4637,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
4638,Le Mans (1971),Action|Adventure
4639,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
4640,Rio Lobo (1970),Adventure|Romance|War|Western
4641,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance
4642,Treasure Island (1950),Adventure|Children
4643,Two Evil Eyes (1990),Horror
4644,"Walk, Don't Run (1966)",Comedy|Romance
4645,Animals are Beautiful People (1974),Comedy|Documentary
4646,Bend of the River (1952),Western
4647,Destry Rides Again (1939),Comedy|Western
4648,"Electric Horseman, The (1979)",Comedy|Western
4649,Intervista (1987),Comedy|Drama
4650,King Rat (1965),Drama|War
4651,Shenandoah (1965),Drama|War|Western
4652,Oscar (1991),Comedy|Crime|Mystery|Romance
4653,"6th Man, The (Sixth Man, The) (1997)",Comedy
4654,Two Mules for Sister Sara (1970),Comedy|War|Western
4655,Winchester '73 (1950),Western
4656,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
4657,Battle Cry (1955),Drama|War
4658,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
4659,"Objective, Burma! (1945)",War
4660,Operation Pacific (1951),Drama|War
4661,This Boy's Life (1993),Drama
4662,13 Rue Madeleine (1947),Thriller|War
4663,Attack! (1956),Drama|War
4664,Barton Fink (1991),Drama|Thriller
4665,Battle of Britain (1969),War
4666,Belle époque (1992),Comedy|Romance
4667,"Comancheros, The (1961)",Action|Adventure|Drama|Romance
4668,Duel at Diablo (1966),War
4669,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
4670,"Heaven Knows, Mr. Allison (1957)",Drama|War
4671,Man of Aran (1934),Documentary
4672,Music Box (1989),Drama
4673,North to Alaska (1960),Comedy|Western
4674,Sink the Bismark! (1960),Action|Drama|War
4675,"Blue Max, The (1966)",Adventure|Drama|War
4676,"Desert Fox, The (1951)",Drama|War
4677,"Trial, The (Procès, Le) (1962)",Drama
4678,"Unforgiven, The (1960)",Drama|Western
4679,"Undefeated, The (1969)",Western
4680,Divine Trash (1998),Documentary
4681,Good Burger (1997),Children|Comedy
4682,Jubilee (1977),Drama
4683,Mississippi Masala (1991),Drama|Romance
4684,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama
4685,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),Western
4686,Chisum (1970),Western
4687,Opportunity Knocks (1990),Comedy
4688,Shattered (1991),Mystery|Thriller
4689,"Song of Bernadette, The (1943)",Drama
4690,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western
4691,Thoroughly Modern Millie (1967),Comedy|Musical
4692,Where the Heart Is (1990),Comedy|Drama
4693,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
4694,Hollywood Homicide (2003),Action|Crime|Drama
4695,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy
4696,Tycoon (Oligarkh) (2002),Crime|Drama
4697,Alex and Emma (2003),Comedy|Drama|Romance
4698,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War
4699,Murphy's War (1971),War
4700,"Satanic Rites of Dracula, The (1974)",Horror
4701,28 Days Later (2002),Action|Horror|Sci-Fi
4702,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
4703,Ed and His Dead Mother (1993),Comedy|Horror
4704,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
4705,"Bank, The (2001)",Thriller
4706,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
4707,"Bodies, Rest & Motion (1993)",Drama|Romance
4708,Jesus (1979),Drama
4709,"Long Ships, The (1963)",Adventure
4710,Anastasia (1956),Drama
4711,"Babe, The (1992)",Drama
4712,Flight of the Intruder (1991),Action|War
4713,Fun with Dick and Jane (1977),Comedy
4714,Man's Favorite Sport? (1964),Comedy
4715,Mr. Baseball (1992),Comedy|Romance
4716,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
4717,Nuts (1987),Drama
4718,Strange Bedfellows (1965),Comedy
4719,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
4720,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
4721,"What's Up, Doc? (1972)",Comedy
4722,Hulk (2003),Action|Adventure|Sci-Fi
4723,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
4724,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
4725,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4726,Swimming Pool (2003),Drama|Mystery|Thriller
4727,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
4728,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
4729,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
4730,Northfork (2003),Drama|Fantasy
4731,Bad Boys II (2003),Action|Comedy|Crime|Thriller
4732,How to Deal (2003),Comedy|Drama|Romance
4733,Johnny English (2003),Action|Comedy|Thriller
4734,Dirty Pretty Things (2002),Crime|Drama|Thriller
4735,Curly Sue (1991),Comedy|Drama
4736,Little Giants (1994),Children|Comedy
4737,Loose Cannons (1990),Action|Comedy
4738,"Mouse That Roared, The (1959)",Comedy|War
4739,Spencer's Mountain (1963),Comedy|Drama
4740,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
4741,Seabiscuit (2003),Drama
4742,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
4743,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
4744,Camp (2003),Comedy|Musical
4745,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
4746,Eve of Destruction (1991),Action|Sci-Fi|Thriller
4747,Gator (1976),Action|Drama
4748,Kickboxer 2: The Road Back (1991),Action|Drama
4749,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
4750,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
4751,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
4752,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
4753,White Lightning (1973),Action|Crime|Drama
4754,American Wedding (American Pie 3) (2003),Comedy
4755,Gigli (2003),Comedy|Crime|Romance
4756,Boys Life 4: Four Play (2003),Comedy|Drama
4757,"Secret Lives of Dentists, The (2002)",Drama
4758,Freaky Friday (2003),Children|Comedy|Fantasy
4759,S.W.A.T. (2003),Action|Thriller
4760,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
4761,Step Into Liquid (2002),Documentary
4762,Big Trouble (1986),Comedy
4763,Brain Damage (1988),Comedy|Horror
4764,"Honeymoon Killers, The (1970)",Crime|Thriller
4765,Umberto D. (1952),Drama
4766,Brother's Keeper (1992),Documentary
4767,I Love You to Death (1990),Comedy|Crime
4768,Freddy vs. Jason (2003),Action|Horror|Thriller
4769,Grind (2003),Action|Comedy
4770,Open Range (2003),Western
4771,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
4772,Uptown Girls (2003),Comedy
4773,American Splendor (2003),Comedy|Drama
4774,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
4775,Camp Nowhere (1994),Adventure|Children|Comedy
4776,Hot Dog... The Movie (1984),Comedy
4777,House of Wax (1953),Crime|Horror|Mystery|Thriller
4778,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
4779,"Sure Thing, The (1985)",Comedy|Romance
4780,Valley Girl (1983),Comedy|Romance
4781,Wait Until Dark (1967),Drama|Thriller
4782,Showdown in Little Tokyo (1991),Action|Crime
4783,Tokyo Story (Tôkyô monogatari) (1953),Drama
4784,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
4785,Valley of the Dolls (1967),Drama
4786,Tunes of Glory (1960),Drama
4787,Kind Hearts and Coronets (1949),Comedy|Drama
4788,Joe Kidd (1972),Western
4789,"Keep, The (1983)",Horror|Thriller
4790,10 (1979),Comedy|Romance
4791,Tremors (1990),Comedy|Horror|Sci-Fi
4792,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
4793,Me & Isaac Newton (1999),Documentary
4794,"Pink Panther, The (1963)",Comedy|Crime
4795,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
4796,Commando (1985),Action|Adventure
4797,Dracula (1979),Horror|Romance
4798,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
4799,Waco: The Rules of Engagement (1997),Documentary
4800,Ikiru (1952),Drama
4801,"Angel at My Table, An (1990)",Drama
4802,War Photographer (2001),Documentary|War
4803,War and Peace (Jang Aur Aman) (2001),Documentary|War
4804,Incident at Oglala (1992),Documentary
4805,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
4806,Revolution OS (2001),Documentary
4807,Live Nude Girls Unite! (2000),Documentary
4808,My Boss's Daughter (2003),Comedy|Romance
4809,Jeepers Creepers 2 (2003),Horror|Thriller
4810,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
4811,Dickie Roberts: Former Child Star (2003),Comedy
4812,"Order, The (2003)",Horror|Mystery|Thriller
4813,Party Monster (2003),Comedy|Crime|Drama|Thriller
4814,Cabin Fever (2002),Horror|Thriller
4815,Matchstick Men (2003),Comedy|Crime|Drama
4816,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
4817,Lost in Translation (2003),Comedy|Drama|Romance
4818,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
4819,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
4820,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
4821,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
4822,Paper Moon (1973),Comedy|Crime|Drama
4823,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
4824,Convoy (1978),Action|Comedy|Drama
4825,Day of the Dead (1985),Horror|Sci-Fi|Thriller
4826,"Hello, Dolly! (1969)",Comedy|Musical|Romance
4827,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
4828,"Rose, The (1979)",Drama
4829,See No Evil (1971),Crime|Drama|Horror|Thriller
4830,At War with the Army (1950),Comedy|Musical|Romance
4831,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
4832,"I, Madman (1989)",Horror
4833,Jungle Book (1942),Adventure|Fantasy
4834,Once Bitten (1985),Comedy|Horror
4835,Squirm (1976),Horror|Romance
4836,"Brood, The (1979)",Horror
4837,"Prince and the Pauper, The (1937)",Adventure|Drama
4838,Anything Else (2003),Comedy|Drama|Romance
4839,Cold Creek Manor (2003),Drama|Thriller
4840,"Fighting Temptations, The (2003)",Drama
4841,Secondhand Lions (2003),Children|Comedy|Drama
4842,Underworld (2003),Action|Fantasy|Horror
4843,Bubba Ho-tep (2002),Comedy|Horror
4844,Demonlover (2002),Crime|Drama|Mystery|Thriller
4845,Duplex (2003),Comedy|Crime
4846,"Rundown, The (2003)",Action|Adventure|Comedy
4847,Under the Tuscan Sun (2003),Comedy|Drama|Romance
4848,Luther (2003),Drama
4849,My Life Without Me (2003),Drama|Romance
4850,To Be and to Have (Être et avoir) (2002),Documentary
4851,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
4852,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
4853,Judgment at Nuremberg (1961),Drama
4854,"Same Time, Next Year (1978)",Comedy|Drama|Romance
4855,"Brief History of Time, A (1991)",Documentary
4856,Leningrad Cowboys Go America (1989),Comedy|Musical
4857,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
4858,"Song Remains the Same, The (1976)",Documentary|Musical
4859,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
4860,Kiss of the Spider Woman (1985),Drama
4861,All the President's Men (1976),Drama|Thriller
4862,Avalon (2001),Drama|Fantasy|Sci-Fi
4863,Babette's Feast (Babettes gæstebud) (1987),Drama
4864,Beethoven (1992),Children|Comedy|Drama
4865,Beethoven's 2nd (1993),Children|Comedy
4866,Black Moon Rising (1986),Action|Crime|Sci-Fi|Thriller
4867,Boyz N the Hood (1991),Crime|Drama
4868,Bugsy (1991),Crime|Drama
4869,Bugsy Malone (1976),Children|Comedy|Crime|Musical
4870,Cobra (1986),Action|Crime
4871,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
4872,Crying Freeman (1995),Action|Crime|Thriller
4873,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
4874,Monty Python's The Meaning of Life (1983),Comedy
4875,Where Eagles Dare (1968),Action|Adventure|War
4876,Tightrope (1984),Thriller
4877,Sleeping with the Enemy (1991),Drama|Thriller
4878,PCU (1994),Comedy
4879,"Rookie, The (1990)",Action|Comedy|Thriller
4880,City Heat (1984),Action|Comedy
4881,Three O'Clock High (1987),Comedy
4882,"White Hunter, Black Heart (1990)",Adventure|Drama
4883,Come and See (Idi i smotri) (1985),Drama|War
4884,Ginger Snaps (2000),Drama|Horror|Thriller
4885,"Reluctant Astronaut, The (1967)",Comedy
4886,"Shakiest Gun in the West, The (1968)",Comedy|Western
4887,It's Pat (1994),Comedy
4888,Regarding Henry (1991),Drama
4889,Oleanna (1994),Drama
4890,Kingdom of the Spiders (1977),Horror|Sci-Fi
4891,Leap of Faith (1992),Comedy|Drama
4892,"Gas, Food, Lodging (1992)",Drama|Romance
4893,In Cold Blood (1967),Crime|Drama
